ID	Adjudication	Classification	Text
134	Adjudicated	Optimistic	Never forget: We are one family and one nation. This rich heritage belongs to every citizen, young and old, first-generation American and tenth-generation American. This heritage belongs to every citizen, young and old — first-generation American — we want to go from first generation to tenth generation; it matters not. We are American. We are from the USA.  This great heritage belongs to citizens of every background and of every walk of life. No matter our race, color, religion, or creed, we are one America, and we put America first. We will not allow anyone to divide our citizens by race or background. We will not allow them to foment hate, discord, and distrust. We will hold fast and true to the sacred loyalties that link us all as neighbors, as Americans, and as patriots.
398	Adjudicated	Optimistic	Good evening, America. I’m Michelle Lujan Grisham, governor of the great state of Nuevo Mexico. I'm proud of my home state every single day, especially how we have punched above our weight in our successful response to COVID-19. I'm proud of New Mexicans from Taos to Truth or Consequences who have stepped up and sacrificed in so many incredible ways this past half year. And I'm proud how we embrace our multicultural identity as our greatest strength. And I'm proud that New Mexico has shown what climate leadership looks like. While the Trump administration has been eliminating environmental protections, we've expanded them. While they've been rolling back regulations on oil and gas, we've taken on polluters and held them accountable. We've committed to a renewable energy future with exciting and fulfilling careers for workers all across our beautiful state, including right here in the heart of northern New Mexico. We're laying a road map here for what America can and should look like in the 21st century. In America, where we lead again, where we build safer cleaner and more affordable cities and communities, where we provide meaningful opportunities for workers and families to thrive and build better lives. As president, Joe Biden will rejoin the international climate agreement and the United States will once again lead on this critical issue. At home, he'll invest in energy workers and he will deliver for working families across the U.S., helping them build meaningful careers while accelerating our nation and world into a clean, green 21st century and well beyond. We know time is running out to save our planet, we have the chance this November to end two existential crises: the Trump presidency and the environmental annihilation he represents. We have the chance this November to attack the climate crisis, invest in green 21st century jobs and embrace the clean energy revolution our country, our young people are crying out for and the leadership the rest of the world is waiting for. The choice is clear. The choice is Joe Biden. Thank you, America.
232	Adjudicated	Pessimistic	But I have an uncomfortable feeling that this prosperity isn't something on which we can base our hopes for the future. No nation in history has ever survived a tax burden that reached a third of its national income. Today, 37 cents out of every dollar earned in this country is the tax collector's share, and yet our government continues to spend 17 million dollars a day more than the government takes in. We haven't balanced our budget 28 out of the last 34 years. We've raised our debt limit three times in the last twelve months, and now our national debt is one and a half times bigger than all the combined debts of all the nations of the world. We have 15 billion dollars in gold in our treasury; we don't own an ounce. Foreign dollar claims are 27.3 billion dollars. And we've just had announced that the dollar of 1939 will now purchase 45 cents in its total value.
402	Adjudicated	Optimistic	I entered this race now 18 months ago because I was personally frustrated with those decisions that were being made out in Washington, decisions that are hurting hard-working Iowa families, decisions that are helping only corporations and millionaires and billionaires. Well you know what? You all got busy, you got the vote out and we're going to change that. [cheers] Because when it comes to Washington, corporations and special interests, boy they've had their time. They had a seat at the table but now it's time for Iowans to have a voice.
434	Adjudicated	Optimistic	Many of you seated at this table have made known for years through the Organization of American States and through your own personal expressions of concern to my predecessors in the White House, your own strong feelings about the Panama Canal Treaty of 1903. That treaty, drafted in a world so different from ours today, has become an obstacle to better relations with Latin America. I thank each of you for the support and help that you and your countries have given during the long process of negotiation, which is now drawing to a close. This agreement has been negotiated over a period of 14 years under four Presidents of the United States.
235	Adjudicated	Pessimistic	At times history and fate meet at a single time in a single place to shape a turning point in man's unending search for freedom. So it was at Lexington and Concord. So it was a century ago at Appomattox. So it was last week in Selma, Alabama. There, long-suffering men and women peacefully protested the denial of their rights as Americans. Many were brutally assaulted. One good man, a man of God, was killed. There is no cause for pride in what has happened in Selma. There is no cause for self-satisfaction in the long denial of equal rights of millions of Americans. But there is cause for hope and for faith in our democracy in what is happening here tonight. For the cries of pain and the hymns and protests of oppressed people have summoned into convocation all the majesty of this great government -- the government of the greatest nation on earth. 
412	Adjudicated	Optimistic	I want to tell everyone in this room – the single moms, the people drowning in student debt, black and Hispanic and Native American and Asian communities who have been under attack, trans and LGBTQ people who deserve never to be erased, disabled folks fighting for dignity and independence, folks trying to keep a roof over your children’s heads and food on the table to insure your child gets a shot in life – I see you. I’m listening. I love you. We fight together, and I will bring that fight to Congress! Seventy years ago, Native Americans right here in New Mexico couldn’t vote. Can you believe that? Growing up in my mother’s pueblo household and as a thirty-fifth generation New Mexican, I never imagined a world where I would be represented by someone who looks like me. Tonight, New Mexico, you are sending one of the very first Native American women to Congress!
121	Adjudicated	Optimistic	We are a people in a quandary about the present. We are a people in search of our future. We are a people in search of a national community. We are a people trying not only to solve the problems of the present, unemployment, inflation, but we are attempting on a larger scale to fulfill the promise of America. We are attempting to fulfill our national purpose, to create and sustain a society in which all of us are equal. Throughout out history, when people have looked for new ways to solve their problems, and to uphold the principles of this nation, many times they have turned to political parties. They have often turned to the Democratic Party. What is it? What is it about the Democratic Party that makes it the instrument the people use when they search for ways to shape their future? Well I believe the answer to that question lies in our concept of governing. Our concept of governing is derived from our view of people. It is a concept deeply rooted in a set of beliefs firmly etched in the national conscience of all of us. Now what are these beliefs? First, we believe in equality for all and privileges for none. This is a belief that each American regardless of background has equal standing in the public forum -- all of us. Because we believe this idea so firmly, we are an inclusive rather than an exclusive party. Let everybody come! I think it no accident that most of those emigrating to America in the 19th century identified with the Democratic Party. We are a heterogeneous party made up of Americans of diverse backgrounds. We believe that the people are the source of all governmental power; that the authority of the people is to be extended, not restricted.
252	Adjudicated	Neutral	I will report to you from time to time about our Government—both our problems and our achievements, but tonight I want to tell you how I plan to carry out some of my other commitments. Some of our obvious goals can be achieved very quickly—for example, through executive orders and decisions made directly by me. But in many other areas, we must move carefully, with full involvement by the Congress, allowing time for citizens to participate in careful study, in order to develop predictable, long-range programs that we can be sure are affordable and that we know will work.
251	Adjudicated	Pessimistic	So it's partly in honor of my parents, in honor of all those people who gave us what we got to be here today. The other thing is, he said recently in fact at Hillsdale College, the founders and all the people who spilled blood and given their treasure in their lives to bring this country to this point have built up deposits in a great sort of Bank of Liberty and a whole lot of people are drawing down on those deposits now. And not that many people are putting deposits in. I know everybody in this room is putting deposits into that Bank of Liberty. He said people keep drawing from it and not many people put it back in. Eventually, that Bank of Liberty runs dry. So I just wanted to put- put some deposits back in and fight Chuck Schumer. Yeah, stand up for the constitution, for the Second Amendment in all. [applause] But I need your help, so if everybody in this room if you could, I’m not going to take your time with that Ten Point contract that that John referred to, but if you would go to my website it's wendylong.com you can read it.
446	Adjudicated	Optimistic	Now despite the scars I carry from that, I also have learned some valuable lessons. And most importantly, that in order to answer any question about what we can do better to provide healthcare for all of our citizens in a cost effective quality driven way, we first have to establish a consensus in America. That this is a goal we intend to achieve together. We have to reach that consensus among providers, employers, employees, citizens, those who pay for, depend upon, and actually deliver healthcare services. And this consensus has to be strong enough to persuade decision makers in Washington and to overcome entrenched opposition among the forces that oppose change for ideological and corporate reasons. Now the good news is that I think we are finally reaching consensus. I see businesses, labor, government and other stakeholders increasingly investing in quality care because they realize that it's not only good for individuals and families that it's also goof or our economy. We've begun to agree that there is an economic as well as a moral imperative to reign in costs and to extend coverage to all Americans. There's a practical imperative to improve quality -- to promote wellness and prevent illness wherever possible. And these are the key components of my health care plan--lowering costs for everyone, improving quality for everyone, and providing coverage for everyone. I list them as three interlocking goals because I think we cannot do one without doing all of them.
233	Adjudicated	Pessimistic	So today, we dumped another 70 million tons of global-warming pollution into the thin shell of atmosphere surrounding our planet, as if it were an open sewer. And tomorrow, we will dump a slightly larger amount, with the cumulative concentrations now trapping more and more heat from the sun. As a result, the earth has a fever. And the fever is rising. The experts have told us it is not a passing affliction that will heal by itself. We asked for a second opinion. And a third. And a fourth. And the consistent conclusion, restated with increasing distress, is that something basic is wrong.
123	Adjudicated	Neutral	"As an example, the United States introduced its last new intercontinental ballistic missile, the Minute Man III, in 1969, and we're now dismantling our even older Titan missiles. But what has the Soviet Union done in these intervening years? Well, since 1969 the Soviet Union has built five new classes of ICBM's, and upgraded these eight times. As a result, their missiles are much more powerful and accurate than they were several years ago, and they continue to develop more, while ours are increasingly obsolete. The same thing has happened in other areas. Over the same period, the Soviet Union built 4 new classes of submarine-launched ballistic missiles and over 60 new missile submarines. We built 2 new types of submarine missiles and actually withdrew 10 submarines from strategic missions. The Soviet Union built over 200 new Backfire bombers, and their brand new Blackjack bomber is now under development. We haven't built a new long-range bomber since our B-52's were deployed about a quarter of a century ago, and we've already retired several hundred of those because of old age. Indeed, despite what many people think, our strategic forces only cost about 15 percent of the defense budget. Another example of what's happened: In 1978 the Soviets had 600 intermediate-range nuclear missiles based on land and were beginning to add the SS-20—a new, highly accurate, mobile missile with 3 warheads. We had none. Since then the Soviets have strengthened their lead. By the end of 1979, when Soviet leader Brezhnev declared ""a balance now exists,"" the Soviets had over 800 warheads. We still had none. A year ago this month, Mr. Brezhnev pledged a moratorium, or freeze, on SS-20 deployment. But by last August, their 800 warheads had become more than 1,200. We still had none. Some freeze. At this time Soviet Defense Minister Ustinov announced ""approximate parity of forces continues to exist."" But the Soviets are still adding an average of 3 new warheads a week, and now have 1,300. These warheads can reach their targets in a matter of a few minutes. We still have none. So far, it seems that the Soviet definition of parity is a box score of 1,300 to nothing, in their favor."
94	Adjudicated	Neutral	"In this war we've assembled a broad coalition of civilized nations that recognize the danger and are working with us on all fronts. The President has made very clear that there is no neutral ground in the fight against terror. Those who harbor terrorists share guilt for the acts they commit. Under the Bush Doctrine, a regime that harbors or supports terrorists will be regarded as hostile to the United States. The Taliban has already learned that lesson, but Afghanistan was only the beginning of a lengthy campaign. Were we to stop now, any sense of security we might have would be false and temporary. There is a terrorist underworld out there, spread among more than 60 countries. The job we have will require every tool at our means of diplomacy, of finance, of intelligence, of law enforcement, and of military power. But we will, over time, find and defeat the enemies of the United States. In the case of Osama bin Laden -- as President Bush said recently -- ""If he's alive, we'll get him. If he's not alive, we already got him."" But the challenges to our country involve more than just tracking down a single person or one small group. 9/11 and its aftermath awakened this nation to danger, to the true ambitions of the global terror network, and to the reality that weapons of mass destruction are being sought by determined enemies who would not hesitate to use them against us."
107	Adjudicated	Optimistic	Thank you for the hundreds and thousands of people who donated to this campaign. Ninety percent of the donations to this campaign were $50 or less – 90 percent. That's incredible. Thank you to the hundreds and thousands of people who were actively a part of this campaign. Thank you for your work, thank you for your time, for your heart, for your energy, for your patriotism, for your inspiration and for your belief in me. But most importantly, thank you for your belief in the real soul of our country and for never giving up.
355	Adjudicated	Neutral	In South Africa, women living in shanty towns came together to build a housing development outside Cape Town all on their own, brick by brick. And today, their community has grown to more than 50,000 homes for low income families, most of them female-headed. In Liberia, a group of church women began a prayer movement to stop their country’s brutal civil war. It grew to include thousands of women who helped force the two sides to negotiate a peace agreement. And then, those women helped elect Ellen Johnson Sirleaf president, the first woman to lead an African nation.
201	Adjudicated	Optimistic	Hello America, I'm Governor Gretchen Whitmer, or as Donald Trump calls me: that woman from Michigan. Tonight, I'm here at UAW local 652 in Lansing, Michigan. Auto workers in this union and across our state could have lost their jobs if not for Barack Obama and Joe Biden. In 2009, the Obama-Biden administration inherited the worst economic crisis since the Great Depression, the auto industry on the brink of collapse, a million jobs at stake. But President Obama and Vice President Biden didn't waste time blaming anyone else or shirking their responsibility, they got to work. They brought together union members, companies and lawmakers on both sides of the aisle and they saved the auto industry. And wouldn't you know, just a few months ago as our nation began battling COVID-19, auto workers across Michigan sprang into action. They started making protective equipment for doctors and nurses on the front lines. Let me break it down, President Obama and Vice President Biden saved these auto workers livelihoods, then these workers did their part to save American lives. That's the story of this great nation — action begets action, progress begets progress. And when we work together, we can accomplish anything. After all, democracy is a team sport, especially now. It's crucial that we rally together to fight this virus and build our economy back better.
171	Adjudicated	Optimistic	Drew and I are kind of number crunchers and as we talked about it, we know that with the precincts that are out, we kind of know where they are, and we know that the 2000 vote margin that's there right now could get a little bit smaller, but we still feel good and he congratulated me and, as you all know, pledged his support to help us in any way possible as we move forward to November 2 and I welcome his help and I welcome his support and I hope you all do, too. I stand here tonight with my family standing behind me, the people who have supported me my entire life, who know me better than anyone, who've come outside of their comfort zones to help me when I decide to do something crazy like run for office.
199	Adjudicated	Pessimistic	I have just met with the families of many of those who were killed. I think all Americans would cradle them in our arms if we could. We share their sorrow. I want all of you who lost loved ones and friends to know that the thoughts and prayers of this nation are with you. If this country is to remain a force for good in the world, we'll face times like these, times of sadness and loss. Your fellow citizens know and appreciate that marines and their families are carrying a heavy burden.
16	Adjudicated	Neutral	By gathering in Beijing, we are focusing world attention on issues that matter most in our lives -- the lives of women and their families: access to education, health care, jobs and credit, the chance to enjoy basic legal and human rights and to participate fully in the political life of our countries. Our goals for this conference, to strengthen families and societies by empowering women to take greater control over their own destinies, cannot be fully achieved unless all governments -- here and around the world -- accept their responsibility to protect and promote internationally recognized human rights.
433	Adjudicated	Optimistic	So let's just sort of set the stage. Planned Parenthood was started nearly 100 years ago and the whole idea was to give women access to health care and the rights they needed to build their future. Since then, women have made enormous progress and let me tell you we are just getting started, my friend, okay. So, [unintelligible]. We're now almost half the workforce in America. We're more than half the college students. We're in Congress, we're on the Supreme Court, and with your help we're going to be in the White House, right?
426	Adjudicated	Pessimistic	And it never really stopped. We’ve been going through this now for over three years. It was evil. It was corrupt. It was dirty cops. It was leakers and liars. And this should never, ever happen to another President ever. I don’t know that other Presidents would have been able to take it. Some people said, no, they wouldn’t have. But I can tell you, at a minimum, you have to focus on this because it can get away very quickly. No matter who you have with you, it can get away very quickly. It was a disgrace. Had I not fired James Comey — who was a disaster, by the way — it’s possible I wouldn’t even be standing here right now. We caught him in the act. Dirty cops. Bad people. If this happened to President Obama, a lot of people would have been in jail for a long time already. Many, many years.
390	Adjudicated	Pessimistic	The two worlds we see now each contain both truth and distortion. Both black and white Americans must face this, for honesty is the only gateway to the many acts of reconciliation that will unite our worlds at last into one America. White America must understand and acknowledge the roots of black pain. It began with unequal treatment, first in law and later in fact. African-Americans indeed have lived too long with a justice system that in too many cases has been and continues to be less than just. The record of abuses extends from lynchings and trumped up charges to false arrests and police brutality. The tragedies of Emmett Till and Rodney King are bloody markers on the very same road. Still today, too many of our police officers play by the rules of the bad old days. It is beyond wrong when law-abiding black parents have to tell their law-abiding children to fear the police whose salaries are paid by their own taxes.
197	Adjudicated	Neutral	"Here's how I see it. Either we move forward on the path of diplomacy and seize this chance to block Iran's path to a nuclear weapon—or, we turn down a more dangerous path leading to a far less certain and riskier future. That's why I support this deal. I support it as part of a larger strategy toward Iran. By now, the outcome in Congress is no longer in much doubt. So we've got to start looking ahead to what comes next: enforcing the deal, deterring Iran and its proxies, and strengthening our allies. These will be my goals as president. And today, I want to talk about how I would achieve them. Let me start by saying I understand the skepticism so many feel about Iran. I too am deeply concerned about Iranian aggression and the need to confront it. It's a ruthless, brutal regime that has the blood of Americans, many others, including its own people, on its hands. Its political rallies resound with cries of ""Death to America."" Its leaders talk about wiping Israel off the face of the map, most recently just yesterday, and foment terror against it. There is absolutely no reason to trust Iran. Now, Vice President Cheney may hope that the American people will simply forget, but the truth is, by the time President Obama took office and I became secretary of state, Iran was racing toward a nuclear capability. They had mastered the nuclear fuel cycle—meaning that they had the material, scientists, and technical know-how to create material for nuclear weapons. They had produced and installed thousands of centrifuges, expanded their secret facilities, established a robust uranium enrichment program, and defied their international obligations under the Nuclear Non-Proliferation Treaty. And they hadn't suffered many consequences. I voted for sanctions again and again as a Senator from New York, but they weren't having much effect. Most of the world still did business with Iran. We needed to step up our game."
140	Adjudicated	Pessimistic	He trained terrorist armies, including Hezbollah, launching terrorist strikes against civilian targets. He fueled bloody civil wars all across the region. He viciously wounded and murdered thousands of U.S. troops, including the planting of roadside bombs that maim and dismember their victims. Soleimani directed the recent attacks on US personnel in Iraq that badly wounded four service members and killed one American, and he orchestrated the violent assault on the US embassy in Baghdad. In recent days, he was planning new attacks on American targets, but we stopped him. Soleimani’s hands were drenched in both American and Iranian blood. He should have been terminated long ago. By removing Soleimani, we have sent a powerful message to terrorists: If you value your own life, you will not threaten the lives of our people. As we continue to evaluate options in response to Iranian aggression, the United States will immediately impose additional punishing economic sanctions on the Iranian regime. These powerful sanctions will remain until Iran changes its behavior.
61	Adjudicated	Pessimistic	"Nineteen years ago, almost to the day, we lost three astronauts in a terrible accident on the ground. But we've never lost an astronaut in flight; we've never had a tragedy like this. And perhaps we've forgotten the courage it took for the crew of the shuttle. But they, the Challenger Seven, were aware of the dangers, but overcame them and did their jobs brilliantly. We mourn seven heroes: Michael Smith, Dick Scobee, Judith Resnik, Ronald McNair, Ellison Onizuka, Gregory Jarvis, and Christa McAuliffe. We mourn their loss as a nation together. For the families of the seven, we cannot bear, as you do, the full impact of this tragedy. But we feel the loss, and we're thinking about you so very much. Your loved ones were daring and brave, and they had that special grace, that special spirit that says, ""Give me a challenge, and I'll meet it with joy."" They had a hunger to explore the universe and discover its truths. They wished to serve, and they did. They served all of us. We've grown used to wonders in this century. It's hard to dazzle us. But for 25 years the United States space program has been doing just that. We've grown used to the idea of space, and perhaps we forget that we've only just begun. We're still pioneers. They, the members of the Challenger crew, were pioneers."
375	Adjudicated	Optimistic	I'm Wendy Long. I'm a New Yorker, a wife, mother and attorney. America has given me so much. I was blessed with great, hard-working parents and I had a rare opportunity to learn from some of the best about what makes our country great. I clerked for one of them at the U.S. Supreme Court. I believe in real New York values, individual freedom, hard work, personal responsibility, strong families, generosity to our fellow citizens and love for our neighbors. I'm running for the United States Senate to bring those values back.
315	Adjudicated	Neutral	If you're no longer being denied a job because of your race, gender or disability or you've seen a rise in the minimum wage you're being paid, Teddy is your senator, too. And for children who are receiving health care thanks to the Children's Health Insurance Program, if you see a nurse at a community health center or if you are benefiting from the Medicare program that he fought to create – and just last month he returned to the Senate to save – Teddy is your senator, too. [Applause] If you're a child who is getting an early boost in life through Head Start or attending a better school or can go to college because a Pell Grant has made it more affordable – Teddy is your senator, too. [Applause] And if you're an eighteen-year-old who's going to vote for the first time – and I bet it will be for Barack Obama – Teddy's your senator, too. [Applause]
45	Adjudicated	Pessimistic	"It is strange that we can verbally attack anyone else without restraint and with full protection and yet we hold ourselves above the same type of criticism here on the Senate Floor.  Surely the United States Senate is big enough to take self-criticism and self-appraisal.  Surely we should be able to take the same kind of character attacks that we ""dish out"" to outsiders. I think that it is high time for the United States Senate and its members to do some soul-searching -- for us to weigh our consciences -- on the manner in which we are performing our duty to the people of America -- on the manner in which we are using or abusing our individual powers and privileges."
492	Adjudicated	Pessimistic	You know and one more thing. I’m tired of hearing that we can’t afford to make real investments in child care, college, and Medicare for All. I’m tired of it. I’m tired of hearing that we can’t afford to make investments in things that create economic opportunity for families. I’m tired of hearing that we can’t afford to make investments in things like housing and opioid treatment. Can’t afford things to address rural neglect or the legacy of racial discrimination. I’m tired of hearing what we can’t afford because it is just not true. We are the wealthiest nation in the history of the world — of course we can afford these investments. But we need a government that makes different choices, choices that reflect our values. Stop handing out enormous tax giveaways to rich people and giant corporations. Stop refusing to invest in our children. Stop stalling on spending money — real money — on infrastructure and clean energy and a Green New Deal. And start asking the people who have gained the most from our country to pay their fair share. That includes real tax reform in this country — reforms that close loopholes and giveaways to the people at the top, and an Ultra-Millionaire Tax to make sure rich people start doing their part for the country that made them rich.
47	Adjudicated	Neutral	"Well, then, some of you will say, and rightly, ""Well, what did you use the fund for, Senator?"" ""Why did you have to have it?"" Let me tell you in just a word how a Senate office operates. First of all, a Senator gets 15,000 dollars a year in salary. He gets enough money to pay for one trip a year -- a round trip, that is -- for himself and his family between his home and Washington, D.C. And then he gets an allowance to handle the people that work in his office to handle his mail. And the allowance for my State of California is enough to hire 13 people. And let me say, incidentally, that that allowance is not paid to the Senator. It's paid directly to the individuals that the Senator puts on his payroll. But all of these people and all of these allowances are for strictly official business; business, for example, when a constituent writes in and wants you to go down to the Veteran's Administration and get some information about his GI policy -- items of that type, for example. But there are other expenses which are not covered by the Government. And I think I can best discuss those expenses by asking you some questions."
240	Adjudicated	Optimistic	My heart is filled with pride. My fellow citizens, I proudly accept your nomination for vice president of the United States. And I am proud to run with a man who will be one of the great presidents of this century, Walter F. Mondale.
25	Adjudicated	Optimistic	Well, the fact is that we are not an isolated piece of their puzzle. We are one nation. We are the United States of America! 'To Be All That We Can Be' Now, we Democrats believe that America is still the country of fair play, that we can come out of a small town or a poor neighborhood and have the same chance as anyone else and it doesn't matter whether we are black or Hispanic or disabled or a woman. We believe that America is a country where small business owners must succeed because they are the bedrock, backbone of our economy. We believe that our kids deserve good day care and public schools. We believe our kids deserve public schools where students can learn, and teachers can teach. We want to believe that our parents will have a good retirement - and that we will, too. We Democrats believe that Social Security is a pact that cannot be broken. We want to believe that we can live out our lives without the terrible fear that an illness is going to bankrupt us and our children. We Democrats believe that America can overcome any problem, including the dreaded disease called AIDS. We believe that America is still a country where there is more to life than just a constant struggle for money. And we believe that America must have leaders who show us that our struggles amount to something and contribute to something larger, leaders who want us to be all that we can be.
309	Adjudicated	Neutral	"The United Nations is dedicated to world peace, and its charter clearly prohibits the international use of force. Yet the tide of belligerence continues to rise. The charter's influence has weakened even in the 4 years since the first special session on disarmament. We must not only condemn aggression; we must enforce the dictates of our charter and resume the struggle for peace. The record of history is clear: Citizens of the United States resort to force reluctantly and only when they must. Our foreign policy, as President Eisenhower once said, ""is not difficult to state. We are for peace first, last, and always for very simple reasons."" We know that only in a peaceful atmosphere, a peace with justice, one in which we can be confident, can America prosper as we have known prosperity in the past, he said."
210	Adjudicated	Neutral	We're also gathered here for a special event—the national funeral for an unknown soldier who will today join the heroes of three other wars. When he spoke at a ceremony at Gettysburg in 1863, President Lincoln reminded us that through their deeds, the dead had spoken more eloquently for themselves than any of the living ever could, and that we living could only honor them by rededicating ourselves to the cause for which they so willingly gave a last full measure of devotion.
260	Adjudicated	Optimistic	Before I begin, please indulge me.  I want to comment on the terrorist attacks that have taken place in Brussels.  The thoughts and the prayers of the American people are with the people of Belgium.  We stand in solidarity with them in condemning these outrageous attacks against innocent people.  We will do whatever is necessary to support our friend and ally, Belgium, in bringing to justice those who are responsible.  And this is yet another reminder that the world must unite, we must be together, regardless of nationality, or race, or faith, in fighting against the scourge of terrorism.  We can -- and will -- defeat those who threaten the safety and security of people all around the world. To the government and the people of Cuba, I want to thank you for the kindness that you’ve shown to me and Michelle, Malia, Sasha, my mother-in-law, Marian. 
442	Adjudicated	Pessimistic	Late yesterday, I cancelled a carefully planned operation which was underway in Iran to position our rescue team for later withdrawal of American hostages, who have been held captive there since November 4. Equipment failure in the rescue helicopters made it necessary to end the mission. As our team was withdrawing, after my order to do so, two of our American aircraft collided on the ground following a refueling operation in a remote desert location in Iran. Other information about this rescue mission will be made available to the American people when it is appropriate to do so. There was no fighting; there was no combat. But to my deep regret, eight of the crewmen of the two aircraft which collided were killed, and several other Americans were hurt in the accident. Our people were immediately airlifted from Iran. Those who were injured have gotten medical treatment, and all of them are expected to recover.
263	Adjudicated	Optimistic	Your Majesties, Your Royal Highnesses, distinguished members of the Norwegian Nobel Committee, citizens of America, and citizens of the world: I receive this honor with deep gratitude and great humility.  It is an award that speaks to our highest aspirations -- that for all the cruelty and hardship of our world, we are not mere prisoners of fate.  Our actions matter, and can bend history in the direction of justice.
188	Adjudicated	Optimistic	We have to transform this country not just change policies. If all you do is change presidents, they’ll come back in ‘22, they’ll come back in ‘24. If all we do is change policies then the next president will simply take away the good ones that we got in place. This country needs to transform and this country needs a president and this president should emerge from a party that is ready to go deeper, go soulful, get real, do some truth-telling. Talk not just the truth, every Democrat running is telling the truth, but ladies and gentlemen we need to do more than just talk the truth, we need to say the whole truth and nothing but the truth. And if we talk the whole truth and nothing but the truth, America has some painful truths to look at. America has to look at how many ways we are not behaving like the country that we purport to be. All the ways in which we are not aligned with the principles on which we claim to stand. In a country where the government does more to advocate for those who are already rich so that they can get richer and to advocate less for those who can hardly make it at all/ We’re not even behaving like a democracy, we are behaving like the aristocracy we repudiated in 1776 and we need to repudiate it again. Ladies and gentlemen, we need to get real about what’s happening in this country. We need to get real about race in this country. We need to do more about this paternalistic, race-based policy stuff. We need to do more than just having another commission to study it. We need to realize that with 250 years of slavery plus another hundred years of institutionalized violence against black people, it is time to pay a debt that is owed. It is time to pay reparations and it is time to take reparative measures regarding a Native American justice in this country, including the Meskwaki here in Iowa. Because ladies and gentlemen whether you’re a country or you’re an individual, you’re not going to have the future you want unless you’re willing to clean up the past. The Democratic Party needs to be talking about a World War II level mobilization to deal with the urgency of the climate crisis so intense that if we do not take radical action within the next 10 or 15 years, we could be talking about a civilization collapse. We could be talking about food shortages, mass starvation, hundreds possibly of millions of refugees We could be talking about social collapse, the kinds of which we have not been talking about in the modern era. And we need to talk about more than just endless preparation for war. “Bring the boys home” oh come on, that's not a foreign policy, that’s a slogan. We should be talking about waging peace, the Democratic Party should be talking about waging peace, declaring peace. We can’t just deal with the guns and just deal with the military budget. We also need to have a U.S. Department of Peace. We need to have a U.S. Department of Children and Youth. We need to pay reparations, we need to get real in this country about the things that we need to get real about.
360	Adjudicated	Pessimistic	I remember in college under George Bush picking up those science books, leaning into compelling fields because I was concerned about having to preserve fact over demagoguery. And here we are again, where President Obama had 125 people serving in the White House Office of Science and Technology Policy because he believed fact-driven data-driven policy – policy that I was privileged enough to work on. Our current president has barely put a person in that office, because it is evident he and his cabinet do not care about fact or a science-driven agenda. We could be leading a new space race to Mars but yet here I stand with you demanding to let our scientists be allowed to do their work without censorship from our own federal government.
303	Adjudicated	Optimistic	But in the United States, because we have had a strong, free labor movement, the working people of this country have not felt that they were left out. And as long as the labor movement is strong and as long as it is committed to freedom, then I think that freedom in this country is strengthened. So I would hope that every American, whether he was on one side of the bargaining table or the other or whether he was in a wholly different sphere of life, would recognize that the strength of a free American labor movement is vital to the maintenance of freedom in this country and all around the world. And I am delighted that there are here today, I understand, nearly 150 trade union leaders from nearly 32 countries around the world. I believe--and I say this as President-that one of the great assets that this country has is the influence which this labor movement can promote around the world in demonstrating what a free trade union can do.
99	Adjudicated	Optimistic	We came to fight for workers who want to build a union and for unions who want to rebuild America’s middle class. We came to fight for firefighters facing cancer, for nurses busting their tails to save lives, and for public school teachers reaching into their own pockets to buy crayons for their kids. We came to fight for loved ones caught in the grip of the opioid crisis, for families shattered by gun violence, and for communities of color devastated by a broken criminal justice system.
389	Adjudicated	Pessimistic	You know my friends that’s the size of it because November is around the corner okay November is around the corner, and I want you to know I fired up, I'm gonna get up early tomorrow morning and get back at it because we got a real race ahead of us, we have a real race ahead of us and we know what that is. Now we know our opponent, it’s Allan Fung and we know two things about Allan Fung. Number one, he opposes the job creation policies of my administration that had created over 20,000 jobs, and we know you know he’s not gonna have the courage to stand up to President Trump who wants to take away our healthcare and drill off the coast of Rhode Island for oil and we know that we're Rhode Islanders are craving change and they're not gonna vote for political insiders so we’re gonna party tonight, we're gonna say thank you for all of our supporters for getting out there some of us have been on all day to dry our shoes, so we're ready to play our walking shoes back on tomorrow and get back out there and knock on doors. Four more years… we’re gonna get it done, so to all of you I just want to say thank you.
378	Adjudicated	Optimistic	Thank you. Thank you. Your eminence, your excellencies, members of the clergy, Donald and Melania, and all the distinguished guests. Earlier tonight, Al reminded me that when the first Al Smith ran for president, he chose the progressive senator from Arkansas, Joseph G. Robinson, who is one of my husband's political heroes. This work that you do through the dinner, Al— you have done it now for 30 years— is such a labor of love. You have been a hero for both the children of the archdiocese and for the city of New York, and I think we all owe Al Smith a great round of applause.
462	Adjudicated	Pessimistic	The vast majority of New Orleans, Louisiana is under water. Tens of thousands of homes and businesses are beyond repair. A lot of the Mississippi Gulf Coast has been completely destroyed. Mobile is flooded. We are dealing with one of the worst natural disasters in our nation's history. And that's why I've called the Cabinet together. The people in the affected regions expect the federal government to work with the state government and local government with an effective response. I have directed Secretary of Homeland Security Mike Chertoff to chair a Cabinet-level task force to coordinate all our assistance from Washington. FEMA Director Mike Brown is in charge of all federal response and recovery efforts in the field. I've instructed them to work closely with state and local officials, as well as with the private sector, to ensure that we're helping, not hindering, recovery efforts. This recovery will take a long time. This recovery will take years.
